,idx,tokens,class,sentiment
41389,21856,нас,O,no
41390,21856,встретила,B-Service,positive
41391,21856,приятная,O,no
41392,21856,молодая,B-Service,positive
41393,21856,девушка,I-Service,positive
41394,21856,и,O,no
41395,21856,проводила,B-Service,positive
41396,21856,к,I-Service,positive
41397,21856,столику,I-Service,positive
41398,21856,.,O,no
41399,21856,Обслуживала,B-Service,positive
41400,21856,нас,O,no
41401,21856,замечательная,O,no
41402,21856,девушка,B-Service,positive
41403,21856,",",O,no
41404,21856,вежливо,O,no
41405,21856,и,O,no
41406,21856,терпеливо,O,no
41407,21856,отвечала,B-Service,positive
41408,21856,на,O,no
41409,21856,все,O,no
41410,21856,наши,O,no
41411,21856,вопросы,O,no
41412,21856,.,O,no
41413,21856,Кухня,B-Food,positive
41414,21856,превосходная,O,no
41415,21856,",",O,no
41416,21856,порции,B-Food,positive
41417,21856,огромные,O,no
41418,21856,",",O,no
41419,21856,поворам,B-Food,positive
41420,21856,отдельное,O,no
41421,21856,спасибо,O,no
41422,21856,!,O,no
41423,21856,!,O,no
41424,21856,!,O,no
41425,21856,!,O,no
41426,21856,!,O,no
41427,21856,!,O,no
41428,21856,!,O,no
41429,21856,!,O,no
41430,21856,!,O,no
41431,21856,Обслуживание,B-Service,positive
41432,21856,на,O,no
41433,21856,высшем,O,no
41434,21856,уровне.Понравилось,O,no
41435,21856,абсолютно,O,no
41436,21856,все,O,no
41437,21856,:,O,no
41438,21856,интерьер,B-Interior,positive
41439,21856,",",O,no
41440,21856,кухня,B-Food,positive
41441,21856,",",O,no
41442,21856,персонал,B-Service,positive
41443,21856,",",O,no
41444,21856,живая,B-Interior,positive
41445,21856,музыка,I-Interior,positive
41446,21856,",",O,no
41447,21856,атмосфера,B-Interior,positive
41448,21856,царящая,O,no
41449,21856,в,O,no
41450,21856,кафе,O,no
41451,21856,",",O,no
41452,21856,ни,O,no
41453,21856,на,O,no
41454,21856,минуту,O,no
41455,21856,не,O,no
41456,21856,пожалели,O,no
41457,21856,",",O,no
41458,21856,что,O,no
41459,21856,пришли,O,no
41460,21856,сюда.Буду,O,no
41461,21856,рекомендовать,O,no
41462,21856,его,O,no
41463,21856,своим,O,no
41464,21856,друзьям,O,no
41465,21856,и,O,no
41466,21856,обязательно,O,no
41467,21856,вернусь,O,no
41468,21856,сюда,O,no
41469,21856,снова.МОЛОДЦЫ,O,no
41470,21856,!,O,no
41471,21856,!,O,no
41472,21856,!,O,no
41473,21856,!,O,no
41474,21856,!,O,no
41475,21856,!,O,no
41476,21856,!,O,no
41477,21856,!,O,no
41478,21856,ТАК,O,no
41479,21856,ДЕРЖАТЬ,O,no
41480,21856,!,O,no
41481,21856,!,O,no
41482,21856,!,O,no
41483,21856,!,O,no
41484,21856,!,O,no
41485,21856,P.S.Отдельное,O,no
41486,21856,СПАСИБО,O,no
41487,21856,за,O,no
41488,21856,песню,B-Interior,positive
41489,21856,),O,no
41490,21856,),O,no
41491,21856,),O,no
41492,21856,),O,no
41493,21856,),O,no
41494,21856,),O,no
41495,34307,Недавно,O,no
41496,34307,пришли,O,no
41497,34307,компанией,O,no
41498,34307,",",O,no
41499,34307,давно,O,no
41500,34307,не,O,no
41501,34307,были,O,no
41502,34307,в,O,no
41503,34307,этом,O,no
41504,34307,заведении,B-Whole,negative
41505,34307,и,O,no
41506,34307,лучше,O,no
41507,34307,бы,O,no
41508,34307,не,O,no
41509,34307,приходили,O,no
41510,34307,!,O,no
41511,34307,!,O,no
41512,34307,!,O,no
41513,34307,!,O,no
41514,34307,Была,O,no
41515,34307,пятница,O,no
41516,34307,",",O,no
41517,34307,людей,O,no
41518,34307,в,O,no
41519,34307,зале,B-Interior,negative
41520,34307,под,O,no
41521,34307,завязку,O,no
41522,34307,",",O,no
41523,34307,сели,O,no
41524,34307,за,O,no
41525,34307,единственный,O,no
41526,34307,свободный,O,no
41527,34307,стол,B-Interior,negative
41528,34307,",",O,no
41529,34307,так,O,no
41530,34307,столы,B-Interior,negative
41531,34307,стоят,O,no
41532,34307,настолько,O,no
41533,34307,близко,O,no
41534,34307,",",O,no
41535,34307,что,O,no
41536,34307,выйти,O,no
41537,34307,из-,O,no
41538,34307,за,O,no
41539,34307,него,O,no
41540,34307,невозможно,O,no
41541,34307,(,O,no
41542,34307,(,O,no
41543,34307,(,O,no
41544,34307,но,O,no
41545,34307,это,O,no
41546,34307,не,O,no
41547,34307,самое,O,no
41548,34307,страшное,O,no
41549,34307,......,O,no
41550,34307,Очень,O,no
41551,34307,долго,O,no
41552,34307,несут,B-Service,negative
41553,34307,заказ,I-Service,negative
41554,34307,либо,O,no
41555,34307,вобще,O,no
41556,34307,про,O,no
41557,34307,тебя,O,no
41558,34307,забывают,O,no
41559,34307,",",O,no
41560,34307,все,O,no
41561,34307,время,O,no
41562,34307,приходят,O,no
41563,34307,и,O,no
41564,34307,переспрашивают,O,no
41565,34307,(,O,no
41566,34307,ну,O,no
41567,34307,если,O,no
41568,34307,у,O,no
41569,34307,тебя,O,no
41570,34307,плохая,O,no
41571,34307,память-,O,no
41572,34307,возьми,O,no
41573,34307,бумагу,O,no
41574,34307,и,O,no
41575,34307,записывай,O,no
41576,34307,),O,no
41577,34307,.,O,no
41578,34307,Мы,O,no
41579,34307,брали,O,no
41580,34307,горячее,B-Food,neutral
41581,34307,",",O,no
41582,34307,салатики,B-Food,neutral
41583,34307,",",O,no
41584,34307,пиво,B-Food,neutral
41585,34307,и,O,no
41586,34307,закуски,B-Food,negative
41587,34307,к,I-Food,negative
41588,34307,пиву,I-Food,negative
41589,34307,",",O,no
41590,34307,которые,O,no
41591,34307,так,O,no
41592,34307,и,O,no
41593,34307,не,O,no
41594,34307,дождались,O,no
41595,34307,",",O,no
41596,34307,хотя,O,no
41597,34307,по,O,no
41598,34307,прошествии,O,no
41599,34307,часа,O,no
41600,34307,1,O,no
41601,34307,раз,O,no
41602,34307,даже,O,no
41603,34307,напомнили,O,no
41604,34307,",",O,no
41605,34307,чего,O,no
41606,34307,мы,O,no
41607,34307,делать,O,no
41608,34307,не,O,no
41609,34307,должны,O,no
41610,34307,в,O,no
41611,34307,принципе,O,no
41612,34307,.,O,no
41613,34307,Но,O,no
41614,34307,вот,O,no
41615,34307,в,O,no
41616,34307,счет,B-Service,negative
41617,34307,их,O,no
41618,34307,ВКЛЮЧИТЬ,O,no
41619,34307,они,O,no
41620,34307,не,O,no
41621,34307,забыли,O,no
41622,34307,!,O,no
41623,34307,!,O,no
41624,34307,!,O,no
41625,34307,!,O,no
41626,34307,Салаты,B-Food,positive
41627,34307,раньше,O,no
41628,34307,были,O,no
41629,34307,вкуснее,O,no
41630,34307,.,O,no
41631,34307,Еду,B-Service,negative
41632,34307,приносят,I-Service,negative
41633,34307,черти,O,no
41634,34307,как,O,no
41635,34307,",",O,no
41636,34307,во-,O,no
41637,34307,первых,O,no
41638,34307,без,O,no
41639,34307,приборов,O,no
41640,34307,",",O,no
41641,34307,все,O,no
41642,34307,время,O,no
41643,34307,нужно,O,no
41644,34307,напоминать,O,no
41645,34307,",",O,no
41646,34307,во,O,no
41647,34307,вторых,O,no
41648,34307,",",O,no
41649,34307,по,O,no
41650,34307,времени,O,no
41651,34307,"ужасно,1",O,no
41652,34307,из,O,no
41653,34307,нас,O,no
41654,34307,уже,O,no
41655,34307,час,O,no
41656,34307,как,O,no
41657,34307,поел,O,no
41658,34307,",",O,no
41659,34307,а,O,no
41660,34307,второму,O,no
41661,34307,еще,O,no
41662,34307,даже,O,no
41663,34307,готовить,O,no
41664,34307,видимо,O,no
41665,34307,не,O,no
41666,34307,начали,O,no
41667,34307,.,O,no
41668,34307,Официанта,B-Service,negative
41669,34307,то,O,no
41670,34307,не,O,no
41671,34307,дождешься,O,no
41672,34307,",",O,no
41673,34307,то,O,no
41674,34307,еще,O,no
41675,34307,доесть,O,no
41676,34307,не,O,no
41677,34307,успел,O,no
41678,34307,",",O,no
41679,34307,уже,O,no
41680,34307,тарелку,O,no
41681,34307,забирают,B-Service,negative
41682,34307,.,O,no
41683,34307,В,O,no
41684,34307,зале,B-Interior,negative
41685,34307,стоит,O,no
41686,34307,галдеж,O,no
41687,34307,",",O,no
41688,34307,музыку,B-Interior,negative
41689,34307,вобще,O,no
41690,34307,не,O,no
41691,34307,слышно,O,no
41692,34307,.,O,no
41693,34307,В,O,no
41694,34307,это,O,no
41695,34307,заведение,B-Whole,positive
41696,34307,мы,O,no
41697,34307,раньше,O,no
41698,34307,ходили,O,no
41699,34307,с,O,no
41700,34307,удовольствием,O,no
41701,34307,",",O,no
41702,34307,что,O,no
41703,34307,случилось-,O,no
41704,34307,непонятно,O,no
41705,34307,.,O,no
41706,34307,Больше,O,no
41707,34307,ни,O,no
41708,34307,ногой,O,no
41709,34307,!,O,no
41710,34307,!,O,no
41711,34307,!,O,no
41712,34307,!,O,no
41713,34307,Цены,B-Price,negative
41714,34307,пивного,O,no
41715,34307,ресторана,O,no
41716,34307,",",O,no
41717,34307,а,O,no
41718,34307,обслуживание,B-Service,negative
41719,34307,дешевой,O,no
41720,34307,привокзальной,O,no
41721,34307,пивнушки,O,no
41722,34307,(,O,no
41723,34307,(,O,no
41724,34307,(,O,no
41725,34307,(,O,no
41726,34307,(,O,no
41727,34307,(,O,no
41728,34307,(,O,no
41729,1308,Вчера,O,no
41730,1308,отмечали,O,no
41731,1308,мамин,O,no
41732,1308,день,O,no
41733,1308,рождения,O,no
41734,1308,компанией,O,no
41735,1308,из,O,no
41736,1308,6,O,no
41737,1308,человек,O,no
41738,1308,.,O,no
41739,1308,Бронировали,B-Service,neutral
41740,1308,стол,I-Service,neutral
41741,1308,накануне,O,no
41742,1308,",",O,no
41743,1308,тогда,O,no
41744,1308,же,O,no
41745,1308,договорились,O,no
41746,1308,",",O,no
41747,1308,чтобы,O,no
41748,1308,к,O,no
41749,1308,нашему,O,no
41750,1308,приходу,O,no
41751,1308,уже,O,no
41752,1308,подготовили,B-Service,positive
41753,1308,закуски,I-Service,positive
41754,1308,.,O,no
41755,1308,Пришли,O,no
41756,1308,немного,O,no
41757,1308,раньше,O,no
41758,1308,",",O,no
41759,1308,но,O,no
41760,1308,нас,O,no
41761,1308,уже,O,no
41762,1308,ждали,O,no
41763,1308,:,O,no
41764,1308,-,O,no
41765,1308,),O,no
41766,1308,Нам,O,no
41767,1308,настолько,O,no
41768,1308,понравились,O,no
41769,1308,закуски,B-Food,positive
41770,1308,",",O,no
41771,1308,что,O,no
41772,1308,мы,O,no
41773,1308,решили,O,no
41774,1308,продегустировать,B-Food,neutral
41775,1308,все,O,no
41776,1308,",",O,no
41777,1308,что,O,no
41778,1308,сможем,O,no
41779,1308,",",O,no
41780,1308,и,O,no
41781,1308,заказали,O,no
41782,1308,их,O,no
41783,1308,в,O,no
41784,1308,каких-то,O,no
41785,1308,диких,O,no
41786,1308,количествах,O,no
41787,1308,",",O,no
41788,1308,поэтому,O,no
41789,1308,",",O,no
41790,1308,к,O,no
41791,1308,сожалению,O,no
41792,1308,",",O,no
41793,1308,не,O,no
41794,1308,осталось,O,no
41795,1308,места,O,no
41796,1308,для,O,no
41797,1308,горячего,O,no
41798,1308,(,O,no
41799,1308,я,O,no
41800,1308,вообще,O,no
41801,1308,шла,O,no
41802,1308,за,O,no
41803,1308,говядиной,O,no
41804,1308,",",O,no
41805,1308,но,O,no
41806,1308,не,O,no
41807,1308,получилось,O,no
41808,1308,",",O,no
41809,1308,значит,O,no
41810,1308,",",O,no
41811,1308,приедем,O,no
41812,1308,еще,O,no
41813,1308,),O,no
41814,1308,),O,no
41815,1308,),O,no
41816,1308,.,O,no
41817,1308,На,O,no
41818,1308,десерт,B-Food,positive
41819,1308,заказали,O,no
41820,1308,сорбе,B-Food,positive
41821,1308,",",O,no
41822,1308,его,O,no
41823,1308,подача,B-Service,positive
41824,1308,-,O,no
41825,1308,целый,O,no
41826,1308,ритуал,O,no
41827,1308,!,O,no
41828,1308,И,O,no
41829,1308,вкус,B-Food,positive
41830,1308,замечательный,O,no
41831,1308,",",O,no
41832,1308,у,O,no
41833,1308,нас,O,no
41834,1308,была,O,no
41835,1308,земляника,B-Food,positive
41836,1308,и,O,no
41837,1308,манго,B-Food,positive
41838,1308,.,O,no
41839,1308,В,O,no
41840,1308,целом,O,no
41841,1308,",",O,no
41842,1308,мы,O,no
41843,1308,оооочень,O,no
41844,1308,довольны,O,no
41845,1308,",",O,no
41846,1308,обязательно,O,no
41847,1308,придем,O,no
41848,1308,снова,O,no
41849,1308,и,O,no
41850,1308,на,O,no
41851,1308,этот,O,no
41852,1308,раз,O,no
41853,1308,оставим,O,no
41854,1308,место,O,no
41855,1308,для,O,no
41856,1308,мяса,O,no
41857,1308,=,O,no
41858,1308,),O,no
41859,1308,Спокойный,O,no
41860,1308,и,O,no
41861,1308,стильный,O,no
41862,1308,интерьер,B-Interior,positive
41863,1308,",",O,no
41864,1308,приятная,O,no
41865,1308,атмосфера,B-Interior,positive
41866,1308,",",O,no
41867,1308,внимательное,O,no
41868,1308,",",O,no
41869,1308,но,O,no
41870,1308,ненавязчивое,O,no
41871,1308,обслуживание,B-Service,positive
41872,1308,",",O,no
41873,1308,отличная,O,no
41874,1308,еда,B-Food,positive
41875,1308,-,O,no
41876,1308,все,O,no
41877,1308,на,O,no
41878,1308,твердую,O,no
41879,1308,10,O,no
41880,1308,!,O,no
41881,1308,Марина,O,no
41882,1308,и,O,no
41883,1308,Катя,O,no
41884,1308,",",O,no
41885,1308,спасибо,O,no
41886,1308,вам,O,no
41887,1308,за,O,no
41888,1308,отличный,O,no
41889,1308,вечер,B-Whole,positive
41890,1308,",",O,no
41891,1308,надеемся,O,no
41892,1308,снова,O,no
41893,1308,побывать,O,no
41894,1308,у,O,no
41895,1308,вас,O,no
41896,1308,в,O,no
41897,1308,гостях,O,no
41898,1308,:,O,no
41899,1308,-,O,no
41900,1308,),O,no
41901,14539,27,O,no
41902,14539,апреля,O,no
41903,14539,гуляли,O,no
41904,14539,с,O,no
41905,14539,женой,O,no
41906,14539,по,O,no
41907,14539,Пушкину,O,no
41908,14539,и,O,no
41909,14539,случайно,O,no
41910,14539,зашли,O,no
41911,14539,перекусить,B-Food,neutral
41912,14539,.,O,no
41913,14539,Заказали,O,no
41914,14539,шашлыки,B-Food,neutral
41915,14539,из,I-Food,neutral
41916,14539,свинины,I-Food,neutral
41917,14539,",",O,no
41918,14539,овощи,B-Food,neutral
41919,14539,на,I-Food,neutral
41920,14539,гриле,I-Food,neutral
41921,14539,",",O,no
41922,14539,картофель,B-Food,neutral
41923,14539,``,I-Food,neutral
41924,14539,Айдахо,I-Food,neutral
41925,14539,'',I-Food,neutral
41926,14539,по,O,no
41927,14539,домашнему,B-Food,neutral
41928,14539,морсу,I-Food,neutral
41929,14539,и,O,no
41930,14539,по,O,no
41931,14539,бокалу,O,no
41932,14539,французского,O,no
41933,14539,белого,B-Service,neutral
41934,14539,сухого,I-Service,neutral
41935,14539,вина,I-Service,neutral
41936,14539,.,O,no
41937,14539,Что,O,no
41938,14539,понравилось,O,no
41939,14539,.,O,no
41940,14539,Очень,O,no
41941,14539,вкусный,O,no
41942,14539,",",O,no
41943,14539,большой,O,no
41944,14539,шашлык,B-Food,positive
41945,14539,на,O,no
41946,14539,шампуре,O,no
41947,14539,с,O,no
41948,14539,оригинальной,O,no
41949,14539,подставкой,O,no
41950,14539,.,O,no
41951,14539,Когда,O,no
41952,14539,его,O,no
41953,14539,вносят-,O,no
41954,14539,горит,O,no
41955,14539,.,O,no
41956,14539,Овощи,B-Food,positive
41957,14539,на,I-Food,positive
41958,14539,гриле,I-Food,positive
41959,14539,и,O,no
41960,14539,``,B-Food,positive
41961,14539,Айдахо,I-Food,positive
41962,14539,'',I-Food,positive
41963,14539,тоже,O,no
41964,14539,очень,O,no
41965,14539,хороши,O,no
41966,14539,.,O,no
41967,14539,Одним,O,no
41968,14539,словом,O,no
41969,14539,кухня,B-Food,positive
41970,14539,отличная,O,no
41971,14539,.,O,no
41972,14539,Интерьер,B-Interior,neutral
41973,14539,``,O,no
41974,14539,Ресторанчика,O,no
41975,14539,'',O,no
41976,14539,на,O,no
41977,14539,меня,O,no
41978,14539,особого,O,no
41979,14539,впечатления,O,no
41980,14539,не,O,no
41981,14539,произвел,O,no
41982,14539,.,O,no
41983,14539,За,O,no
41984,14539,счет,O,no
41985,14539,того,O,no
41986,14539,что,O,no
41987,14539,стены,B-Interior,both
41988,14539,из,O,no
41989,14539,стеклопакетов,O,no
41990,14539,ощущение,O,no
41991,14539,что,O,no
41992,14539,находишься,O,no
41993,14539,в,O,no
41994,14539,теплице,O,no
41995,14539,.,O,no
41996,14539,Но,O,no
41997,14539,в,O,no
41998,14539,этом,O,no
41999,14539,тоже,O,no
42000,14539,что-то,O,no
42001,14539,есть,O,no
42002,14539,.,O,no
42003,14539,Обслуживание,B-Service,positive
42004,14539,мне,O,no
42005,14539,понравилось,O,no
42006,14539,",",O,no
42007,14539,но,O,no
42008,14539,было,O,no
42009,14539,одно,O,no
42010,14539,но,O,no
42011,14539,:,O,no
42012,14539,При,O,no
42013,14539,заказе,O,no
42014,14539,официантка,B-Service,negative
42015,14539,предложила,O,no
42016,14539,сама,O,no
42017,14539,взять,O,no
42018,14539,морс,O,no
42019,14539,по,O,no
42020,14539,500,O,no
42021,14539,млт,O,no
42022,14539,",",O,no
42023,14539,а,O,no
42024,14539,принесли,B-Service,negative
42025,14539,высокие,O,no
42026,14539,тонкие,O,no
42027,14539,стаканы,O,no
42028,14539,по,O,no
42029,14539,200,O,no
42030,14539,млт,O,no
42031,14539,.,O,no
42032,14539,Я,O,no
42033,14539,сразу,O,no
42034,14539,не,O,no
42035,14539,обратил,O,no
42036,14539,внимания,O,no
42037,14539,.,O,no
42038,14539,А,O,no
42039,14539,в,O,no
42040,14539,конце,O,no
42041,14539,когда,O,no
42042,14539,сказал,O,no
42043,14539,об,O,no
42044,14539,этом,O,no
42045,14539,официантке,B-Service,negative
42046,14539,она,O,no
42047,14539,очень,O,no
42048,14539,смутилась,B-Service,negative
42049,14539,.,O,no
42050,14539,Думаю-,O,no
42051,14539,не,O,no
42052,14539,заостри,O,no
42053,14539,я,O,no
42054,14539,на,O,no
42055,14539,этом,O,no
42056,14539,внимания,O,no
42057,14539,",",O,no
42058,14539,в,O,no
42059,14539,счете,B-Price,negative
42060,14539,была,O,no
42061,14539,бы,O,no
42062,14539,сумма,O,no
42063,14539,за,O,no
42064,14539,два,O,no
42065,14539,по,O,no
42066,14539,500,O,no
42067,14539,млт,O,no
42068,14539,",",O,no
42069,14539,а,O,no
42070,14539,не,O,no
42071,14539,за,O,no
42072,14539,два,O,no
42073,14539,по,O,no
42074,14539,200,O,no
42075,14539,млт,O,no
42076,14539,.,O,no
42077,14539,Впрочем,O,no
42078,14539,это,O,no
42079,14539,только,O,no
42080,14539,мои,O,no
42081,14539,догадки,O,no
42082,14539,.,O,no
42083,14539,Обслуживали,B-Service,positive
42084,14539,нас,O,no
42085,14539,девушка,B-Service,positive
42086,14539,и,O,no
42087,14539,молодой,B-Service,positive
42088,14539,человек,I-Service,positive
42089,14539,.,O,no
42090,14539,Быстро,O,no
42091,14539,",",O,no
42092,14539,вежливо,O,no
42093,14539,",",O,no
42094,14539,аккуратно,O,no
42095,14539,.,O,no
42096,14539,Ждать,B-Service,positive
42097,14539,заказа,I-Service,positive
42098,14539,долго,O,no
42099,14539,не,O,no
42100,14539,пришлось,O,no
42101,14539,.,O,no
42102,14539,Убирали,B-Service,positive
42103,14539,использованную,O,no
42104,14539,посуду,O,no
42105,14539,быстро,O,no
42106,14539,.,O,no
42107,14539,Все,O,no
42108,14539,доброжелательно,O,no
42109,14539,и,O,no
42110,14539,с,O,no
42111,14539,улыбкой,O,no
42112,14539,.,O,no
42113,14539,Счет,B-Service,neutral
42114,14539,принесли,O,no
42115,14539,на,O,no
42116,14539,2050,O,no
42117,14539,руб,O,no
42118,14539,.,O,no
42119,14539,На,O,no
42120,14539,мой,O,no
42121,14539,взгляд,O,no
42122,14539,очень,O,no
42123,14539,не,O,no
42124,14539,плохое,O,no
42125,14539,заведение,B-Whole,positive
42126,14539,.,O,no
42127,14539,Рекомендую,O,no
42128,14539,.,O,no
42129,38299,Случайно,O,no
42130,38299,увидели,O,no
42131,38299,акцию,O,no
42132,38299,на,O,no
42133,38299,сайте,O,no
42134,38299,купонов,O,no
42135,38299,",",O,no
42136,38299,решили,O,no
42137,38299,приобрести,O,no
42138,38299,и,O,no
42139,38299,посетить,O,no
42140,38299,это,O,no
42141,38299,заведение,B-Whole,neutral
42142,38299,.,O,no
42143,38299,Живем,O,no
42144,38299,на,O,no
42145,38299,московском,O,no
42146,38299,и,O,no
42147,38299,до,O,no
42148,38299,этого,O,no
42149,38299,не,O,no
42150,38299,знали,O,no
42151,38299,о,O,no
42152,38299,том,O,no
42153,38299,",",O,no
42154,38299,что,O,no
42155,38299,открылось,O,no
42156,38299,в,O,no
42157,38299,нашем,O,no
42158,38299,районе,O,no
42159,38299,новое,O,no
42160,38299,заведение,B-Service,neutral
42161,38299,.,O,no
42162,38299,Оказалось,O,no
42163,38299,не,O,no
42164,38299,зря,O,no
42165,38299,...,O,no
42166,38299,Очень,O,no
42167,38299,уютная,O,no
42168,38299,обстановка,B-Interior,positive
42169,38299,",",O,no
42170,38299,ненавязчивое,O,no
42171,38299,обслуживание,B-Service,positive
42172,38299,",",O,no
42173,38299,удобные,O,no
42174,38299,диванчики,B-Interior,positive
42175,38299,",",O,no
42176,38299,три,O,no
42177,38299,зала,B-Interior,positive
42178,38299,",",O,no
42179,38299,из,O,no
42180,38299,которых,O,no
42181,38299,большая,O,no
42182,38299,часть,O,no
42183,38299,отдана,O,no
42184,38299,некурящим,O,no
42185,38299,гостям,O,no
42186,38299,",",O,no
42187,38299,что,O,no
42188,38299,радует,O,no
42189,38299,!,O,no
42190,38299,Интерьер,B-Interior,positive
42191,38299,наполнен,O,no
42192,38299,множеством,O,no
42193,38299,деталей,O,no
42194,38299,",",O,no
42195,38299,которые,O,no
42196,38299,весь,O,no
42197,38299,вечер,O,no
42198,38299,можно,O,no
42199,38299,разглядывать,O,no
42200,38299,...,O,no
42201,38299,Есть,O,no
42202,38299,отдельная,O,no
42203,38299,детская,B-Interior,positive
42204,38299,с,O,no
42205,38299,игрушками,O,no
42206,38299,и,O,no
42207,38299,гостиная,B-Interior,positive
42208,38299,комната,O,no
42209,38299,на,O,no
42210,38299,10-12,O,no
42211,38299,человек,O,no
42212,38299,",",O,no
42213,38299,которую,O,no
42214,38299,сдают,O,no
42215,38299,под,O,no
42216,38299,депозит,O,no
42217,38299,!,O,no
42218,38299,Официанта,B-Service,positive
42219,38299,долго,O,no
42220,38299,не,O,no
42221,38299,пришлось,O,no
42222,38299,ждать,B-Service,positive
42223,38299,",",O,no
42224,38299,быстро,O,no
42225,38299,подошли,B-Service,positive
42226,38299,и,O,no
42227,38299,приняли,B-Service,positive
42228,38299,заказ,I-Service,positive
42229,38299,...,O,no
42230,38299,Все,O,no
42231,38299,очень,O,no
42232,38299,профессионально,O,no
42233,38299,!,O,no
42234,38299,Из,O,no
42235,38299,еды,O,no
42236,38299,я,O,no
42237,38299,заказала,O,no
42238,38299,салат,B-Food,neutral
42239,38299,с,I-Food,neutral
42240,38299,треской,I-Food,neutral
42241,38299,(,O,no
42242,38299,посоветовал,B-Service,positive
42243,38299,официант,B-Service,positive
42244,38299,),O,no
42245,38299,и,O,no
42246,38299,дораду,B-Food,neutral
42247,38299,в,I-Food,neutral
42248,38299,азиатском,I-Food,neutral
42249,38299,стиле,I-Food,neutral
42250,38299,",",O,no
42251,38299,мой,O,no
42252,38299,молодой,O,no
42253,38299,человек,O,no
42254,38299,прошелся,O,no
42255,38299,по,O,no
42256,38299,мясному-,O,no
42257,38299,тайский,B-Food,neutral
42258,38299,салат,I-Food,neutral
42259,38299,с,I-Food,neutral
42260,38299,говядиной,I-Food,neutral
42261,38299,и,O,no
42262,38299,стейк,B-Food,neutral
42263,38299,рибай,I-Food,neutral
42264,38299,!,O,no
42265,38299,Из,O,no
42266,38299,напитков,O,no
42267,38299,взяли,O,no
42268,38299,согревающие,O,no
42269,38299,коктейли,B-Food,neutral
42270,38299,из,O,no
42271,38299,специального,O,no
42272,38299,предложения,O,no
42273,38299,.,O,no
42274,38299,Все,O,no
42275,38299,было,O,no
42276,38299,вкусненько,O,no
42277,38299,:,O,no
42278,38299,салатики,B-Food,positive
42279,38299,достаточно,O,no
42280,38299,большие,O,no
42281,38299,порции,B-Food,positive
42282,38299,с,O,no
42283,38299,интересной,O,no
42284,38299,заправкой,B-Food,positive
42285,38299,",",O,no
42286,38299,дорада,B-Food,positive
42287,38299,на,I-Food,positive
42288,38299,тушеных,I-Food,positive
42289,38299,овощах,I-Food,positive
42290,38299,",",O,no
42291,38299,а,O,no
42292,38299,стейк,B-Food,positive
42293,38299,-большой,O,no
42294,38299,и,O,no
42295,38299,сочный,O,no
42296,38299,кусок,B-Food,positive
42297,38299,мяса,I-Food,positive
42298,38299,с,O,no
42299,38299,правильной,O,no
42300,38299,прожаркой,B-Food,positive
42301,38299,-,O,no
42302,38299,мой,O,no
42303,38299,мужчина,O,no
42304,38299,остался,O,no
42305,38299,доволен,O,no
42306,38299,и,O,no
42307,38299,сыт,B-Food,positive
42308,38299,!,O,no
42309,38299,Будем,O,no
42310,38299,теперь,O,no
42311,38299,ходить,O,no
42312,38299,к,O,no
42313,38299,Вам,O,no
42314,38299,даже,O,no
42315,38299,без,O,no
42316,38299,купонов,O,no
42317,38299,!,O,no
42318,38299,Спасибо,O,no
42319,38299,!,O,no
42477,32206,Как,O,no
42478,32206,только,O,no
42479,32206,с,O,no
42480,32206,больших,O,no
42481,32206,окон,O,no
42482,32206,``,B-Whole,positive
42483,32206,Асахи,I-Whole,positive
42484,32206,'',I-Whole,positive
42485,32206,сняли,O,no
42486,32206,глухие,O,no
42487,32206,шторы,B-Interior,negative
42488,32206,(,O,no
42489,32206,больше,O,no
42490,32206,года,O,no
42491,32206,назад,O,no
42492,32206,),O,no
42493,32206,",",O,no
42494,32206,место,O,no
42495,32206,это,O,no
42496,32206,перестало,O,no
42497,32206,слыть,O,no
42498,32206,дорогим,O,no
42499,32206,",",O,no
42500,32206,невкусным,O,no
42501,32206,и,O,no
42502,32206,пафосным,O,no
42503,32206,.,O,no
42504,32206,Два,B-Interior,neutral
42505,32206,этажа,I-Interior,neutral
42506,32206,",",O,no
42507,32206,очень,O,no
42508,32206,спокойный,O,no
42509,32206,",",O,no
42510,32206,но,O,no
42511,32206,стильный,O,no
42512,32206,интерьер,B-Interior,positive
42513,32206,",",O,no
42514,32206,само,O,no
42515,32206,место,B-Whole,positive
42516,32206,неожиданно,O,no
42517,32206,располагает,O,no
42518,32206,к,O,no
42519,32206,тому,O,no
42520,32206,",",O,no
42521,32206,чтобы,O,no
42522,32206,провести,B-Whole,positive
42523,32206,там,I-Whole,positive
42524,32206,время,I-Whole,positive
42525,32206,за,O,no
42526,32206,разговором,O,no
42527,32206,",",O,no
42528,32206,а,O,no
42529,32206,``,O,no
42530,32206,заодно,O,no
42531,32206,'',O,no
42532,32206,и,O,no
42533,32206,поесть,O,no
42534,32206,.,O,no
42535,32206,Так,O,no
42536,32206,как,O,no
42537,32206,от,O,no
42538,32206,дома,O,no
42539,32206,идти,O,no
42540,32206,недалеко,O,no
42541,32206,",",O,no
42542,32206,облюбовали,O,no
42543,32206,ресторан,B-Whole,positive
42544,32206,для,O,no
42545,32206,семейных,O,no
42546,32206,бесед,O,no
42547,32206,:,O,no
42548,32206,здесь,O,no
42549,32206,слышно,O,no
42550,32206,собеседника,O,no
42551,32206,",",O,no
42552,32206,даже,O,no
42553,32206,когда,O,no
